tweet_id,tweet_text,label,event,source,orig_file,timestamp
212617058616225792,RT @gannett: Terrific panorama shot of the #HighParkFire from @MattStephens with the @coloradoan.  http://t.co/fkp7jsfK,Other Useful Information,2012_Colorado_wildfires,T26,C:\Users\ShaownJony\Downloads\crisislex\data\AI-Crisis-Tweet-Classifier\data\CrisisLexT26\2012_Colorado_wildfires\2012_Colorado_wildfires-tweets_labeled.csv,Tue Jun 12 18:47:11 +0000 2012
212617322836398080,RT @BreakingNews: Evacuation order issued in Colorado's High Park Fire - @LarimerSheriff http://t.co/HuSEbG39,Caution and advice,2012_Colorado_wildfires,T26,C:\Users\ShaownJony\Downloads\crisislex\data\AI-Crisis-Tweet-Classifier\data\CrisisLexT26\2012_Colorado_wildfires\2012_Colorado_wildfires-tweets_labeled.csv,Tue Jun 12 18:48:14 +0000 2012
212617469645438976,RT @BreakingNews: Evacuation order issued in Colorado's High Park Fire - @LarimerSheriff http://t.co/HuSEbG39,Affected individuals,2012_Colorado_wildfires,T26,C:\Users\ShaownJony\Downloads\crisislex\data\AI-Crisis-Tweet-Classifier\data\CrisisLexT26\2012_Colorado_wildfires\2012_Colorado_wildfires-tweets_labeled.csv,Tue Jun 12 18:48:49 +0000 2012
212620414025871360,RT @MattSantomarco: RT @coloradowx: SOBERING: The #HighParkFire has now grown to over 56 square miles. All of #Denver is 44 square miles ...,Other Useful Information,2012_Colorado_wildfires,T26,C:\Users\ShaownJony\Downloads\crisislex\data\AI-Crisis-Tweet-Classifier\data\CrisisLexT26\2012_Colorado_wildfires\2012_Colorado_wildfires-tweets_labeled.csv,Tue Jun 12 19:00:31 +0000 2012
212632141304041473,"So sad! 43,000 acres, 5% contained, 500 firefighters...100 homes destroyed, 1 dead. #wildfire #HighParkFire http://t.co/fpyUydUg",Infrastructure and utilities,2012_Colorado_wildfires,T26,C:\Users\ShaownJony\Downloads\crisislex\data\AI-Crisis-Tweet-Classifier\data\CrisisLexT26\2012_Colorado_wildfires\2012_Colorado_wildfires-tweets_labeled.csv,Tue Jun 12 19:47:07 +0000 2012
212645420487282690,More details on Yuma Firefighter who died in rollover accident: http://t.co/2vvvcuMO via @KSWT #azfire #wildfire #fire,Not labeled,2012_Colorado_wildfires,T26,C:\Users\ShaownJony\Downloads\crisislex\data\AI-Crisis-Tweet-Classifier\data\CrisisLexT26\2012_Colorado_wildfires\2012_Colorado_wildfires-tweets_labeled.csv,Tue Jun 12 20:39:53 +0000 2012
212649728020725760,Colorado State University classes disrupted by High Park Fire  http://t.co/byA9WRQu,Other Useful Information,2012_Colorado_wildfires,T26,C:\Users\ShaownJony\Downloads\crisislex\data\AI-Crisis-Tweet-Classifier\data\CrisisLexT26\2012_Colorado_wildfires\2012_Colorado_wildfires-tweets_labeled.csv,Tue Jun 12 20:57:00 +0000 2012
212659349779267584,Is the Colorado Wildfire the Future Norm? http://t.co/yfgHINNf,Other Useful Information,2012_Colorado_wildfires,T26,C:\Users\ShaownJony\Downloads\crisislex\data\AI-Crisis-Tweet-Classifier\data\CrisisLexT26\2012_Colorado_wildfires\2012_Colorado_wildfires-tweets_labeled.csv,Tue Jun 12 21:35:14 +0000 2012
212660335415529475,"#highparkfire It's a slow progress, but we need to have favorable weather and we've had that the last couple of days.",Other Useful Information,2012_Colorado_wildfires,T26,C:\Users\ShaownJony\Downloads\crisislex\data\AI-Crisis-Tweet-Classifier\data\CrisisLexT26\2012_Colorado_wildfires\2012_Colorado_wildfires-tweets_labeled.csv,Tue Jun 12 21:39:09 +0000 2012
212670988956090371,"Is support of those fighting the fire in northern Colorado, we say THREE CHEERS FOR FIRE FIGHTERS! Here's a view... http://t.co/UIb2fSdj",Sympathy and support,2012_Colorado_wildfires,T26,C:\Users\ShaownJony\Downloads\crisislex\data\AI-Crisis-Tweet-Classifier\data\CrisisLexT26\2012_Colorado_wildfires\2012_Colorado_wildfires-tweets_labeled.csv,Tue Jun 12 22:21:29 +0000 2012
212678790353137664,RT @kmitchellDP: Colorado wildfire: some residents defy evacuation order for #highparkfire. http://t.co/GuU8MduG,Affected individuals,2012_Colorado_wildfires,T26,C:\Users\ShaownJony\Downloads\crisislex\data\AI-Crisis-Tweet-Classifier\data\CrisisLexT26\2012_Colorado_wildfires\2012_Colorado_wildfires-tweets_labeled.csv,Tue Jun 12 22:52:29 +0000 2012
212679595655299072,RT @coloradoan: RT @LarimerHumane: ready for more evacuated animals from #highparkfire - call dispatch at 970-226-3647 ext. 7 to find ou ...,Affected individuals,2012_Colorado_wildfires,T26,C:\Users\ShaownJony\Downloads\crisislex\data\AI-Crisis-Tweet-Classifier\data\CrisisLexT26\2012_Colorado_wildfires\2012_Colorado_wildfires-tweets_labeled.csv,Tue Jun 12 22:55:41 +0000 2012
212692916794163200,"Beyond the trauma of losing a home, the #HighParkFire is going to take a chunk out of property tax revenue. http://t.co/l8vX6mAF",Infrastructure and utilities,2012_Colorado_wildfires,T26,C:\Users\ShaownJony\Downloads\crisislex\data\AI-Crisis-Tweet-Classifier\data\CrisisLexT26\2012_Colorado_wildfires\2012_Colorado_wildfires-tweets_labeled.csv,Tue Jun 12 23:48:37 +0000 2012
212700856590671874,The fire in Colorado is still burning?,Other Useful Information,2012_Colorado_wildfires,T26,C:\Users\ShaownJony\Downloads\crisislex\data\AI-Crisis-Tweet-Classifier\data\CrisisLexT26\2012_Colorado_wildfires\2012_Colorado_wildfires-tweets_labeled.csv,Wed Jun 13 00:20:10 +0000 2012
212706464366727169,High Park Fire in Colorado http://t.co/yi1nnag1,Other Useful Information,2012_Colorado_wildfires,T26,C:\Users\ShaownJony\Downloads\crisislex\data\AI-Crisis-Tweet-Classifier\data\CrisisLexT26\2012_Colorado_wildfires\2012_Colorado_wildfires-tweets_labeled.csv,Wed Jun 13 00:42:27 +0000 2012
212729109418217472,"People in Colorado shrug off a gigantic fire that one one can put out due to the unstoppable wind, but they have a heart attack over rain...",Other Useful Information,2012_Colorado_wildfires,T26,C:\Users\ShaownJony\Downloads\crisislex\data\AI-Crisis-Tweet-Classifier\data\CrisisLexT26\2012_Colorado_wildfires\2012_Colorado_wildfires-tweets_labeled.csv,Wed Jun 13 02:12:26 +0000 2012
212740098519871490,Thx!! RT @CommUlinks: Read Charitable #Colorado ▸ today's top stories via @Summit54 @UrbanLandC @WalkingMtns  ▸ http://t.co/zZhZxxto,Not labeled,2012_Colorado_wildfires,T26,C:\Users\ShaownJony\Downloads\crisislex\data\AI-Crisis-Tweet-Classifier\data\CrisisLexT26\2012_Colorado_wildfires\2012_Colorado_wildfires-tweets_labeled.csv,Wed Jun 13 02:56:06 +0000 2012
212740819948539905,"Colorado wild fire now 44,000 acres and growing - respect for the fire fighters, thoughts with the homeless",Affected individuals,2012_Colorado_wildfires,T26,C:\Users\ShaownJony\Downloads\crisislex\data\AI-Crisis-Tweet-Classifier\data\CrisisLexT26\2012_Colorado_wildfires\2012_Colorado_wildfires-tweets_labeled.csv,Wed Jun 13 02:58:58 +0000 2012
212750642970771457,@glennbeck you are looking better.  Hope you come back to Colorado Springs sometime soon.,Not labeled,2012_Colorado_wildfires,T26,C:\Users\ShaownJony\Downloads\crisislex\data\AI-Crisis-Tweet-Classifier\data\CrisisLexT26\2012_Colorado_wildfires\2012_Colorado_wildfires-tweets_labeled.csv,Wed Jun 13 03:38:00 +0000 2012
212790421754085376,Colorado Springs hiring outlook improves - The Business Journal http://t.co/0zjG0D9l,Not labeled,2012_Colorado_wildfires,T26,C:\Users\ShaownJony\Downloads\crisislex\data\AI-Crisis-Tweet-Classifier\data\CrisisLexT26\2012_Colorado_wildfires\2012_Colorado_wildfires-tweets_labeled.csv,Wed Jun 13 06:16:04 +0000 2012
212824504689360896,"Colorado, New Mexico forest fire crews gain ground: (Reuters) - Fire crews battling flames roaring through natio... http://t.co/EH2aGeFa",Other Useful Information,2012_Colorado_wildfires,T26,C:\Users\ShaownJony\Downloads\crisislex\data\AI-Crisis-Tweet-Classifier\data\CrisisLexT26\2012_Colorado_wildfires\2012_Colorado_wildfires-tweets_labeled.csv,Wed Jun 13 08:31:30 +0000 2012
212841818780467200,Colorado to double wildfire crews http://t.co/Zky8ALMM,Other Useful Information,2012_Colorado_wildfires,T26,C:\Users\ShaownJony\Downloads\crisislex\data\AI-Crisis-Tweet-Classifier\data\CrisisLexT26\2012_Colorado_wildfires\2012_Colorado_wildfires-tweets_labeled.csv,Wed Jun 13 09:40:18 +0000 2012
212847162315382785,Colorado State University classes disrupted by High Park Fire – 9News http://t.co/MHFEQIIz,Other Useful Information,2012_Colorado_wildfires,T26,C:\Users\ShaownJony\Downloads\crisislex\data\AI-Crisis-Tweet-Classifier\data\CrisisLexT26\2012_Colorado_wildfires\2012_Colorado_wildfires-tweets_labeled.csv,Wed Jun 13 10:01:32 +0000 2012
212847581733208064,Colorado to double wildfire crews: Officials plan to more than double the amount of fire engines battling the ra... http://t.co/6lsEbXJY,Other Useful Information,2012_Colorado_wildfires,T26,C:\Users\ShaownJony\Downloads\crisislex\data\AI-Crisis-Tweet-Classifier\data\CrisisLexT26\2012_Colorado_wildfires\2012_Colorado_wildfires-tweets_labeled.csv,Wed Jun 13 10:03:12 +0000 2012
212860399547187201,"Search Healthcare $ Registered Nurse (RN) at Select Specialty Hospital (Colorado Springs, CO)  http://t.co/f8kzUhbr",Not labeled,2012_Colorado_wildfires,T26,C:\Users\ShaownJony\Downloads\crisislex\data\AI-Crisis-Tweet-Classifier\data\CrisisLexT26\2012_Colorado_wildfires\2012_Colorado_wildfires-tweets_labeled.csv,Wed Jun 13 10:54:08 +0000 2012
212887096262791168,"Colorado, New Mexico forest fire crews gain ground. (Reuters) Story: http://t.co/om9eCXm3",Other Useful Information,2012_Colorado_wildfires,T26,C:\Users\ShaownJony\Downloads\crisislex\data\AI-Crisis-Tweet-Classifier\data\CrisisLexT26\2012_Colorado_wildfires\2012_Colorado_wildfires-tweets_labeled.csv,Wed Jun 13 12:40:13 +0000 2012
212913709121671170,4 Northern Rockies T2IA Crews are mobilizing to Colorado and New Mexico to assist with wildland fire suppression efforts.,Other Useful Information,2012_Colorado_wildfires,T26,C:\Users\ShaownJony\Downloads\crisislex\data\AI-Crisis-Tweet-Classifier\data\CrisisLexT26\2012_Colorado_wildfires\2012_Colorado_wildfires-tweets_labeled.csv,Wed Jun 13 14:25:58 +0000 2012
212937008484589570,"#HighParkFire live briefing: Bill Hahnenberg, cmdr: Not the kind of fire where we fight for a couple days and head home. Here a long time.",Other Useful Information,2012_Colorado_wildfires,T26,C:\Users\ShaownJony\Downloads\crisislex\data\AI-Crisis-Tweet-Classifier\data\CrisisLexT26\2012_Colorado_wildfires\2012_Colorado_wildfires-tweets_labeled.csv,Wed Jun 13 15:58:33 +0000 2012
212940548472971264,@amitvkaushik Poncha Springs Colorado CO http://t.co/mIFtULJy,Not labeled,2012_Colorado_wildfires,T26,C:\Users\ShaownJony\Downloads\crisislex\data\AI-Crisis-Tweet-Classifier\data\CrisisLexT26\2012_Colorado_wildfires\2012_Colorado_wildfires-tweets_labeled.csv,Wed Jun 13 16:12:37 +0000 2012
212951164256391169,RT @RichKurtzman: #HighParkFire update: Fire officials now say they may not be able to put the fire out until NEXT summer!,Other Useful Information,2012_Colorado_wildfires,T26,C:\Users\ShaownJony\Downloads\crisislex\data\AI-Crisis-Tweet-Classifier\data\CrisisLexT26\2012_Colorado_wildfires\2012_Colorado_wildfires-tweets_labeled.csv,Wed Jun 13 16:54:48 +0000 2012
212970143511363587,Great one here: Colorado wildfire roars to 73 square miles - Fox News  [a link in my bio],Other Useful Information,2012_Colorado_wildfires,T26,C:\Users\ShaownJony\Downloads\crisislex\data\AI-Crisis-Tweet-Classifier\data\CrisisLexT26\2012_Colorado_wildfires\2012_Colorado_wildfires-tweets_labeled.csv,Wed Jun 13 18:10:13 +0000 2012
213002380910927874,"Colorado wildfire smoke blows into Cheyenne, Wyo. - USA TODAY: USA TODAYColorado wildfire smoke blows into Cheyenne, Wyo.USA TODAYLOV...",Other Useful Information,2012_Colorado_wildfires,T26,C:\Users\ShaownJony\Downloads\crisislex\data\AI-Crisis-Tweet-Classifier\data\CrisisLexT26\2012_Colorado_wildfires\2012_Colorado_wildfires-tweets_labeled.csv,Wed Jun 13 20:18:19 +0000 2012
213003463032963072,"Colorado wildfire smoke smudges skies in Wyoming: LOVELAND, Colo.     (AP) -- Smoke from a massive northern Colo... http://t.co/rl4HKdUT",Other Useful Information,2012_Colorado_wildfires,T26,C:\Users\ShaownJony\Downloads\crisislex\data\AI-Crisis-Tweet-Classifier\data\CrisisLexT26\2012_Colorado_wildfires\2012_Colorado_wildfires-tweets_labeled.csv,Wed Jun 13 20:22:37 +0000 2012
213007598637678592,"Colorado wildfire smoke chokes Cheyenne, Wyo. – http://t.co/JHBKgAAs http://t.co/3mnGdYqf",Other Useful Information,2012_Colorado_wildfires,T26,C:\Users\ShaownJony\Downloads\crisislex\data\AI-Crisis-Tweet-Classifier\data\CrisisLexT26\2012_Colorado_wildfires\2012_Colorado_wildfires-tweets_labeled.csv,Wed Jun 13 20:39:03 +0000 2012
213011574850461698,"RT @K_Wills21: So I set the world on fire!  (whoops, sorry about that, Colorado)",Other Useful Information,2012_Colorado_wildfires,T26,C:\Users\ShaownJony\Downloads\crisislex\data\AI-Crisis-Tweet-Classifier\data\CrisisLexT26\2012_Colorado_wildfires\2012_Colorado_wildfires-tweets_labeled.csv,Wed Jun 13 20:54:51 +0000 2012
213015790109196288,RT @gbrockell: Wow this is the most amazing map of the #highparkfire I have seen. Takes a while to load but worth it. http://t.co/g4qpMOL4,Other Useful Information,2012_Colorado_wildfires,T26,C:\Users\ShaownJony\Downloads\crisislex\data\AI-Crisis-Tweet-Classifier\data\CrisisLexT26\2012_Colorado_wildfires\2012_Colorado_wildfires-tweets_labeled.csv,Wed Jun 13 21:11:36 +0000 2012
213025390875246593,"Other/Attorney/In House/Colorado Springs, Colorado - USA-CO-Colorado Springs: License Management Analyst 3-Fin  ... http://t.co/W8w853M5",Not labeled,2012_Colorado_wildfires,T26,C:\Users\ShaownJony\Downloads\crisislex\data\AI-Crisis-Tweet-Classifier\data\CrisisLexT26\2012_Colorado_wildfires\2012_Colorado_wildfires-tweets_labeled.csv,Wed Jun 13 21:49:45 +0000 2012
213047834579173377,RT @Kswan11: Pic of #highparkfire from Estes park high school http://t.co/hTVMKlk6,Other Useful Information,2012_Colorado_wildfires,T26,C:\Users\ShaownJony\Downloads\crisislex\data\AI-Crisis-Tweet-Classifier\data\CrisisLexT26\2012_Colorado_wildfires\2012_Colorado_wildfires-tweets_labeled.csv,Wed Jun 13 23:18:56 +0000 2012
213059129852436481,@BravoTangoTees Sara in Colorado Springs ... #BTturns1,Not labeled,2012_Colorado_wildfires,T26,C:\Users\ShaownJony\Downloads\crisislex\data\AI-Crisis-Tweet-Classifier\data\CrisisLexT26\2012_Colorado_wildfires\2012_Colorado_wildfires-tweets_labeled.csv,Thu Jun 14 00:03:49 +0000 2012
213066859971477504,#colorado Team USA to Compete at Pan Am Zonal Fencing Championships in ... http://t.co/hvZgtbHE,Not labeled,2012_Colorado_wildfires,T26,C:\Users\ShaownJony\Downloads\crisislex\data\AI-Crisis-Tweet-Classifier\data\CrisisLexT26\2012_Colorado_wildfires\2012_Colorado_wildfires-tweets_labeled.csv,Thu Jun 14 00:34:32 +0000 2012
213070509003374592,"RT @RMACCFireinfo: Tanker update: 6 pm, 37 drops, 58,557 gals retardant on #HighParkFire from #JeffcoAirTankerBase.... http://t.co/GQoDKs6A",Other Useful Information,2012_Colorado_wildfires,T26,C:\Users\ShaownJony\Downloads\crisislex\data\AI-Crisis-Tweet-Classifier\data\CrisisLexT26\2012_Colorado_wildfires\2012_Colorado_wildfires-tweets_labeled.csv,Thu Jun 14 00:49:02 +0000 2012
213084463436009474,I miss my sister already. #colorado,Not labeled,2012_Colorado_wildfires,T26,C:\Users\ShaownJony\Downloads\crisislex\data\AI-Crisis-Tweet-Classifier\data\CrisisLexT26\2012_Colorado_wildfires\2012_Colorado_wildfires-tweets_labeled.csv,Thu Jun 14 01:44:29 +0000 2012
213087655309746176,"Love sippin this @BoulderBeerCo Singletrack while on the train in Glenwood Canyon, #Colorado! http://t.co/F1AN2YEf",Not labeled,2012_Colorado_wildfires,T26,C:\Users\ShaownJony\Downloads\crisislex\data\AI-Crisis-Tweet-Classifier\data\CrisisLexT26\2012_Colorado_wildfires\2012_Colorado_wildfires-tweets_labeled.csv,Thu Jun 14 01:57:11 +0000 2012
213092076093587457,Miss it already #Colorado http://t.co/jOT4Ul34,Not labeled,2012_Colorado_wildfires,T26,C:\Users\ShaownJony\Downloads\crisislex\data\AI-Crisis-Tweet-Classifier\data\CrisisLexT26\2012_Colorado_wildfires\2012_Colorado_wildfires-tweets_labeled.csv,Thu Jun 14 02:14:45 +0000 2012
213103874708471808,Airstrip in Colorado Springs.,Not applicable,2012_Colorado_wildfires,T26,C:\Users\ShaownJony\Downloads\crisislex\data\AI-Crisis-Tweet-Classifier\data\CrisisLexT26\2012_Colorado_wildfires\2012_Colorado_wildfires-tweets_labeled.csv,Thu Jun 14 03:01:37 +0000 2012
213121226510565376,"New post: NEW POLL: High Support for Marijuana Legalization in Colorado, 61% Say Regulate Like Alc http://t.co/eZPVrx9r #CO #Colorado",Not labeled,2012_Colorado_wildfires,T26,C:\Users\ShaownJony\Downloads\crisislex\data\AI-Crisis-Tweet-Classifier\data\CrisisLexT26\2012_Colorado_wildfires\2012_Colorado_wildfires-tweets_labeled.csv,Thu Jun 14 04:10:34 +0000 2012
213125177540739072,We're finishing up our #HighParkFire coverage for the night. @KellyCBS4 will have the very latest tomorrow AM on @CBSDenver,Other Useful Information,2012_Colorado_wildfires,T26,C:\Users\ShaownJony\Downloads\crisislex\data\AI-Crisis-Tweet-Classifier\data\CrisisLexT26\2012_Colorado_wildfires\2012_Colorado_wildfires-tweets_labeled.csv,Thu Jun 14 04:26:16 +0000 2012
213130902790873088,RT @meggrieve: Poetic. #highparkfire  http://t.co/F8eKA8JB,Other Useful Information,2012_Colorado_wildfires,T26,C:\Users\ShaownJony\Downloads\crisislex\data\AI-Crisis-Tweet-Classifier\data\CrisisLexT26\2012_Colorado_wildfires\2012_Colorado_wildfires-tweets_labeled.csv,Thu Jun 14 04:49:01 +0000 2012
213137450086838272,Can it be Sunday morning already? #Colorado #Plz #IHateTexas,Not labeled,2012_Colorado_wildfires,T26,C:\Users\ShaownJony\Downloads\crisislex\data\AI-Crisis-Tweet-Classifier\data\CrisisLexT26\2012_Colorado_wildfires\2012_Colorado_wildfires-tweets_labeled.csv,Thu Jun 14 05:15:02 +0000 2012
213138934887223296,RT @denverpost: PHOTOS: Here's an updated look at the #HighParkFire through the lens of @denverphotos: http://t.co/v6VS2vNH,Other Useful Information,2012_Colorado_wildfires,T26,C:\Users\ShaownJony\Downloads\crisislex\data\AI-Crisis-Tweet-Classifier\data\CrisisLexT26\2012_Colorado_wildfires\2012_Colorado_wildfires-tweets_labeled.csv,Thu Jun 14 05:20:56 +0000 2012
213263585382637568,Colorado I'll see you soon #colorado #heaven #sonicbloom #festyseason #mountains 💗💗💗 http://t.co/2KlguV2G,Not labeled,2012_Colorado_wildfires,T26,C:\Users\ShaownJony\Downloads\crisislex\data\AI-Crisis-Tweet-Classifier\data\CrisisLexT26\2012_Colorado_wildfires\2012_Colorado_wildfires-tweets_labeled.csv,Thu Jun 14 13:36:15 +0000 2012
213265103724888064,Armed robbers get away: Colorado Springs police say two black men entered the Ambassador Adult Entertainment Store... http://t.co/4oUiDEGE,Not labeled,2012_Colorado_wildfires,T26,C:\Users\ShaownJony\Downloads\crisislex\data\AI-Crisis-Tweet-Classifier\data\CrisisLexT26\2012_Colorado_wildfires\2012_Colorado_wildfires-tweets_labeled.csv,Thu Jun 14 13:42:17 +0000 2012
213266525606526977,RT @DenverChannel: RT @1310kfkanews: @larimersheriff just told 1310 KFKA the acreage of the #Highparkfire may grow significantly today,Other Useful Information,2012_Colorado_wildfires,T26,C:\Users\ShaownJony\Downloads\crisislex\data\AI-Crisis-Tweet-Classifier\data\CrisisLexT26\2012_Colorado_wildfires\2012_Colorado_wildfires-tweets_labeled.csv,Thu Jun 14 13:47:56 +0000 2012
213275195224494080,"RT @paterosbrew: #HighParkFire fundraiser THIS SATURDAY, from 11-2. With @TheWaffleLab and many others, so stay tuned for more details.",Donations and volunteering,2012_Colorado_wildfires,T26,C:\Users\ShaownJony\Downloads\crisislex\data\AI-Crisis-Tweet-Classifier\data\CrisisLexT26\2012_Colorado_wildfires\2012_Colorado_wildfires-tweets_labeled.csv,Thu Jun 14 14:22:23 +0000 2012
213278894600634369,"Forlan no Inter: sites na europa dizem que sim. Mas lembrem-se, a fonte de todos eles é o Neto. | #Inter #Colorado",Not labeled,2012_Colorado_wildfires,T26,C:\Users\ShaownJony\Downloads\crisislex\data\AI-Crisis-Tweet-Classifier\data\CrisisLexT26\2012_Colorado_wildfires\2012_Colorado_wildfires-tweets_labeled.csv,Thu Jun 14 14:37:05 +0000 2012
213290454127616003,#ayp #arvada #colorado (@ Personal Benefit Services Wealth Management w/ @erika1h) http://t.co/RYrXPlCQ: #ayp #a... http://t.co/XFDFP3lB,Not labeled,2012_Colorado_wildfires,T26,C:\Users\ShaownJony\Downloads\crisislex\data\AI-Crisis-Tweet-Classifier\data\CrisisLexT26\2012_Colorado_wildfires\2012_Colorado_wildfires-tweets_labeled.csv,Thu Jun 14 15:23:01 +0000 2012
213295311106482178,RT @DenverChannel: Watch #HighParkFire live update from officials:  http://t.co/ShSjABQq,Other Useful Information,2012_Colorado_wildfires,T26,C:\Users\ShaownJony\Downloads\crisislex\data\AI-Crisis-Tweet-Classifier\data\CrisisLexT26\2012_Colorado_wildfires\2012_Colorado_wildfires-tweets_labeled.csv,Thu Jun 14 15:42:19 +0000 2012
213303712284811264,"RT @coloradoan: #HighParkFire live briefing: Commander, This fire could cross the river. If it does, we're going to have a hard time wi ...",Other Useful Information,2012_Colorado_wildfires,T26,C:\Users\ShaownJony\Downloads\crisislex\data\AI-Crisis-Tweet-Classifier\data\CrisisLexT26\2012_Colorado_wildfires\2012_Colorado_wildfires-tweets_labeled.csv,Thu Jun 14 16:15:42 +0000 2012
213307550081359872,"RT @MickeyFactz Sad Really: I know we not talking about bottle fights... Not when Colorado has wildfires, KKK ... http://t.co/K4u2BXnL",Other Useful Information,2012_Colorado_wildfires,T26,C:\Users\ShaownJony\Downloads\crisislex\data\AI-Crisis-Tweet-Classifier\data\CrisisLexT26\2012_Colorado_wildfires\2012_Colorado_wildfires-tweets_labeled.csv,Thu Jun 14 16:30:57 +0000 2012
213336062980915200,"RT @LarimerCounty #HighParkFire website containing fire info, maps, Disaster Recovery Center details http://t.co/DrqfMMvO #cofire #smem",Donations and volunteering,2012_Colorado_wildfires,T26,C:\Users\ShaownJony\Downloads\crisislex\data\AI-Crisis-Tweet-Classifier\data\CrisisLexT26\2012_Colorado_wildfires\2012_Colorado_wildfires-tweets_labeled.csv,Thu Jun 14 18:24:15 +0000 2012
213348184506908673,RT @LarimerSheriff: #HighParkFire Another evacuation area notice has been lifted. Please check out link http://t.co/KXPBivpb,Caution and advice,2012_Colorado_wildfires,T26,C:\Users\ShaownJony\Downloads\crisislex\data\AI-Crisis-Tweet-Classifier\data\CrisisLexT26\2012_Colorado_wildfires\2012_Colorado_wildfires-tweets_labeled.csv,Thu Jun 14 19:12:25 +0000 2012
213356292113305600,RT @doyourpartorg: Thunderstorms expected to affect NW portion of the #HighParkFire by 2:30 pm today - 20-30 mph gusts w/light to modera ...,Other Useful Information,2012_Colorado_wildfires,T26,C:\Users\ShaownJony\Downloads\crisislex\data\AI-Crisis-Tweet-Classifier\data\CrisisLexT26\2012_Colorado_wildfires\2012_Colorado_wildfires-tweets_labeled.csv,Thu Jun 14 19:44:38 +0000 2012
213373622943891457,"Homeowners from the Stratton Park, Pine Acres/ parts of Poudre Canyon have been notified that their homes have been destroyed. #HighParkFire",Infrastructure and utilities,2012_Colorado_wildfires,T26,C:\Users\ShaownJony\Downloads\crisislex\data\AI-Crisis-Tweet-Classifier\data\CrisisLexT26\2012_Colorado_wildfires\2012_Colorado_wildfires-tweets_labeled.csv,Thu Jun 14 20:53:30 +0000 2012
213384297481113602,"RT @BreakingNews: Colorado wildfire now over 50,000 acres, officials say; more than 1,300 personnel battling the blaze - @denverpost  ht ...",Other Useful Information,2012_Colorado_wildfires,T26,C:\Users\ShaownJony\Downloads\crisislex\data\AI-Crisis-Tweet-Classifier\data\CrisisLexT26\2012_Colorado_wildfires\2012_Colorado_wildfires-tweets_labeled.csv,Thu Jun 14 21:35:55 +0000 2012
213387053143031809,RT @LarimerHumane: Marsha and her husband had to leave their horses and evacuate immediately from the #HighParkFire. Larimer Humane... h ...,Affected individuals,2012_Colorado_wildfires,T26,C:\Users\ShaownJony\Downloads\crisislex\data\AI-Crisis-Tweet-Classifier\data\CrisisLexT26\2012_Colorado_wildfires\2012_Colorado_wildfires-tweets_labeled.csv,Thu Jun 14 21:46:52 +0000 2012
213391209673134080,"#HighParkFire has burned about 73 square miles. Washington, DC measures 68 square miles. NASA photo t.co",Infrastructure and utilities,2012_Colorado_wildfires,T26,C:\Users\ShaownJony\Downloads\crisislex\data\AI-Crisis-Tweet-Classifier\data\CrisisLexT26\2012_Colorado_wildfires\2012_Colorado_wildfires-tweets_labeled.csv,Thu Jun 14 22:03:23 +0000 2012
213413158474358784,"RT @themishawaka: As per this morning's burn maps, we've still managed to remain away from the fire. #HighParkFire #grateful",Other Useful Information,2012_Colorado_wildfires,T26,C:\Users\ShaownJony\Downloads\crisislex\data\AI-Crisis-Tweet-Classifier\data\CrisisLexT26\2012_Colorado_wildfires\2012_Colorado_wildfires-tweets_labeled.csv,Thu Jun 14 23:30:36 +0000 2012
213416409043181568,Watch live:  Colorado Wildfire Aerials http://t.co/DwR1UnqW,Other Useful Information,2012_Colorado_wildfires,T26,C:\Users\ShaownJony\Downloads\crisislex\data\AI-Crisis-Tweet-Classifier\data\CrisisLexT26\2012_Colorado_wildfires\2012_Colorado_wildfires-tweets_labeled.csv,Thu Jun 14 23:43:31 +0000 2012
213443147735375873,Colorado wildfire: Tankers resume fighting 52000-acre High Park fire - Denver Post: Fox 31 KDVR.comColorado wild... http://t.co/a3Uxxcps,Other Useful Information,2012_Colorado_wildfires,T26,C:\Users\ShaownJony\Downloads\crisislex\data\AI-Crisis-Tweet-Classifier\data\CrisisLexT26\2012_Colorado_wildfires\2012_Colorado_wildfires-tweets_labeled.csv,Fri Jun 15 01:29:46 +0000 2012
213469647377408000,"RT @TimesCall: #HighParkfire 15% contained, but jumps the Poudre http://t.co/hRxk47UA",Other Useful Information,2012_Colorado_wildfires,T26,C:\Users\ShaownJony\Downloads\crisislex\data\AI-Crisis-Tweet-Classifier\data\CrisisLexT26\2012_Colorado_wildfires\2012_Colorado_wildfires-tweets_labeled.csv,Fri Jun 15 03:15:04 +0000 2012
213470175830351872,"More evacuated as wildfires spread in New Mexico, Colorado http://t.co/9THdcRnY",Affected individuals,2012_Colorado_wildfires,T26,C:\Users\ShaownJony\Downloads\crisislex\data\AI-Crisis-Tweet-Classifier\data\CrisisLexT26\2012_Colorado_wildfires\2012_Colorado_wildfires-tweets_labeled.csv,Fri Jun 15 03:17:10 +0000 2012
213471601918873602,"RT @dailycamera: Boulder County crews handled two fires started by lightning in foothills west of #Boulder tonight. One in Sugarloaf, on ...",Other Useful Information,2012_Colorado_wildfires,T26,C:\Users\ShaownJony\Downloads\crisislex\data\AI-Crisis-Tweet-Classifier\data\CrisisLexT26\2012_Colorado_wildfires\2012_Colorado_wildfires-tweets_labeled.csv,Fri Jun 15 03:22:50 +0000 2012
